gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
37737,Córdoba,INST.PRIVADO DIOCESANO PEDRO GOYENA,Privado,ENTRE RIOS 639  LA PLAYOSA,LA PLAYOSA,GENERAL SAN MARTIN,PRECISA,"-63,03149155","-32,10302687"
37745,Córdoba,INSTITUTO SECUNDARIO HUANCHILLA,Privado,VELEZ SARSFIELD 179  HUANCHILLAS,HUANCHILLAS,JUAREZ CELMAN,PRECISA,"-63,63854","-33,6669"
37746,Córdoba,I.P.E.M. N° 387,Estatal,AVENIDA BELGRANO  CENTRO AGUA DE ORO,AGUA DE ORO,COLON,PRECISA,"-64,29837861","-31,06114362"
37749,Córdoba,I.P.E.A. Nº 127.DR. MATEO CARUSILLO- ANEXO ALEJANDRO ROCA,Estatal,BOULEVARD ROCA 680  ALEJANDRO ROCA,ALEJANDRO ROCA,JUAREZ CELMAN,PRECISA,"-63,71614278","-33,35011208"
37755,Córdoba,INSTITUTO DR. MANUEL BELGRANO,Privado,AVDA. PTE. PERON 591  SANTA EUFEMIA,SANTA EUFEMIA,JUAREZ CELMAN,PRECISA,"-63,281759","-33,176543"
37756,Córdoba,I.P.E.T. Nº 111 RAMIRO SUAREZ,Estatal,PUBLICA S/N°   LA PLAYOSA,LA PLAYOSA,GENERAL SAN MARTIN,PRECISA,"-63,03100115","-32,10217009"
37760,Buenos Aires,ESC. SECUNDARIA BASICA Nº54,Estatal,846 E/ 882 Y 883 1202  LA FLORIDA,VILLA LA FLORIDA,QUILMES,APROXIMADA,"-58,2957352","-34,77292575"
37761,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,Estatal,CRAMER E/ TACUARI Y RAMELLA 721,BERNAL,QUILMES,APROXIMADA,"-58,2857744","-34,7053432"
37763,Buenos Aires,ESC. SECUNDARIA BASICA Nº10,Estatal,SAENZ PEÑA 427,QUILMES OESTE,QUILMES,APROXIMADA,"-58,27045657","-34,71920557"
37765,Buenos Aires,ESC. SECUNDARIA BASICA Nº21,Estatal,JUAN B.JUSTO E/ PANAMA Y MEJICO 4851,EZPELETA OESTE,QUILMES,APROXIMADA,"-58,26956335","-34,7658669"
37766,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,Estatal,CABO RAUL SESSA 1101  VILLA ITATI,BERNAL OESTE,QUILMES,APROXIMADA,"-58,32623853","-34,73406819"
37768,Buenos Aires,COLEGIO NAZARETH,Privado,CONESA ESQ. SARMIENTO 406,QUILMES,QUILMES,APROXIMADA,"-58,25622278","-34,71592521"
37769,Buenos Aires,ESC. SECUNDARIA BASICA Nº87,Estatal,BROWN Y SAN LORENZO 106,QUILMES,QUILMES,APROXIMADA,"-58,26246289","-34,71295736"
37781,Buenos Aires,INSTITUTO SAN FRANCISCO DE ASIS,Privado,CANDIDO  MORENO Y TULISSI S/N,FRANCISCO ALVAREZ,MORENO,APROXIMADA,"-58,85624826","-34,63348406"
37782,Buenos Aires,ESCUELA SECUNDARIA Nº23,Estatal,ACONQUIJA 5001,MARIANO MORENO,MORENO,APROXIMADA,"-58,80518048","-34,60023622"
37783,Buenos Aires,ESCUELA SECUNDARIA Nº22,Estatal,AV. J. A. ROCA 3018  LOMAS DE MARILO,TRUJUI,MORENO,APROXIMADA,"-58,73863456","-34,59238871"
37785,Buenos Aires,COLEGIO THOMAS JEFFERSON,Privado,CENTENARIO Y ALCORTA 32,MARIANO MORENO,MORENO,APROXIMADA,"-58,78994576","-34,6546009"
37786,Buenos Aires,ESCUELA TECNICA INTEGRAL TRUJUI,Privado,BELISARIO ROLDAN Y CERVANTES 4180,TRUJUI,MORENO,APROXIMADA,"-58,75723681","-34,57855315"
37799,Buenos Aires,ESC. SECUNDARIA BASICA Nº23,Estatal,A. JONTE E/ ALVARES Y LA NACION 1064,FRANCISCO ALVAREZ,MORENO,APROXIMADA,"-58,85679055","-34,63486273"
37801,Buenos Aires,ESC. SECUNDARIA BASICA Nº13,Estatal,LA MUSICA ESQ. MURILLO S/N  CUARTEL V,CUARTEL V,MORENO,APROXIMADA,"-58,80584867","-34,53064358"
37802,Buenos Aires,ESC. SECUNDARIA BASICA Nº9,Estatal,REP.ARGENTINA E/LOS OLMOS Y AROMOS 575,TRUJUI,MORENO,APROXIMADA,"-58,7726293","-34,56371218"
37811,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 REPÚBLICA DE VE,Estatal,GÜEMES Y ALSINA S/N,MERLO,MERLO,APROXIMADA,"-58,72817464","-34,66104663"
37812,Buenos Aires,ESCUELA SECUNDARIA Nº17,Estatal,AV.DEL LIBERTADOR 472,MERLO,MERLO,APROXIMADA,"-58,72589822","-34,66937151"
37820,Buenos Aires,ESC. SECUNDARIA BASICA Nº57,Estatal,DAVILA ESQ. BURELA S/N  Bº ALBATROS,MERLO,MERLO,APROXIMADA,"-58,78237578","-34,67968672"
37821,Buenos Aires,ESC. SECUNDARIA BASICA Nº48,Estatal,MATACO Y TERAN 2625,LIBERTAD,MERLO,APROXIMADA,"-58,66522345","-34,69132727"
37823,Buenos Aires,ESCUELA SECUNDARIA Nº34,Estatal,DE MARIA 3654  Bº LOMA GRANDE II,MERLO,MERLO,APROXIMADA,"-58,77299282","-34,69273509"
37826,Buenos Aires,INSTITUTO FUNDADOR DON FRANCISCO DE MERLO,Privado,25 DE MAYO 1225,MERLO,MERLO,APROXIMADA,"-58,71960363","-34,67537501"
37831,Córdoba,I.P.E.T. N° 77 GDOR.S.DEL CASTILLO ANEXO CIUDAD DE MI SUEÑOS,Estatal,CALLE PUBLICA  CIUDAD DE MIS SUEÑOS RUTA 9 KM 690,CORDOBA,CAPITAL,PRECISA,"-64,08630229","-31,47703351"
37858,Córdoba,I.P.E.T. Nº 263. DR. BERNARDO HOUSSAY-ANEXO LAS VARAS,Estatal,FALUCHO y GABRIELA MISTRAL   LA VARAS,LAS VARAS,SAN JUSTO,APROXIMADA,"-62,61716393","-31,80391584"
37868,Córdoba,I.P.E.T.y M. Nº 75 - DR. RENE FAVALORO,Estatal,AV. CHACABUCO 263  LOS CONDORES,LOS CONDORES,CALAMUCHITA,APROXIMADA,"-64,28185812","-32,32263276"
37871,Córdoba,INSTITUTO AGROTECNICO INDUSTRIAL CHAZON,Privado,CALLE PUBLICA S/N  CHAZON - P/RUTA PROV. N?4,CHAZON,GENERAL SAN MARTIN,APROXIMADA,"-63,27851011","-33,07823783"
37901,Catamarca,ESCUELA SECUNDARIA Nª76,Estatal,LA AGUADA  NORTE,SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,PRECISA,"-65,770134","-28,432365"
37910,Córdoba,INSTITUTO MANUEL DORREGO,Privado,SARMIENTO 295  COLONIA MARINA,COLONIA MARINA,SAN JUSTO,APROXIMADA,"-62,36073579","-31,25049421"
37950,Catamarca,ESCUELA SECUNDARIA N°75,Estatal,Luis de Cabrera s/n  Centro VILLA DE POMAN,POMAN,POMAN,GPS,"-66,2175856","-28,39659406"
37985,Catamarca,ESCUELA PROVINCIAL DE EDUCACION TECNICA N°13 GRAL SAN MARTIN,Estatal,SAN JOSE,SAN JOSE,SANTA MARIA,APROXIMADA,"-66,06925","-26,80227"
37988,Catamarca,ESCUELA AGROTECNICA NUEVA CONETA,Estatal,RUTA NACIONAL NRO.38,COLONIA NUEVA CONETA,CAPAYAN,GPS,"-65,82852539","-28,54859622"
37997,Catamarca,ESCUELA PROVINCIAL DE EDUCACION TECNICA N°1,Estatal,EVA PERON 50  RECREO,RECREO,LA PAZ,APROXIMADA,"-65,05771","-29,26839"
38001,Catamarca,ESCUELA SECUNDARIAL N°30 JOSE HERNANDEZ,Estatal,NIEVA Y CASTILLA S/N OESTE LONDRES,LONDRES,BELEN,APROXIMADA,"-67,14893","-27,71328"
38007,Catamarca,ESCUELA PROVINCIAL DE EDUCACION TECNICA Nº4 DR. FEDERICO SCHICKENDANTZ,Estatal,AV. LIBERTAD,ANDALGALA,ANDALGALA,APROXIMADA,"-66,32066916","-27,57902378"
38008,Catamarca,COLEGIO PRIVADO JUAN CAYETANO BIANCHI,Privado,ESQUIU 735,SAUJIL,POMAN,APROXIMADA,"-66,21229954","-28,17549468"
38023,Buenos Aires,ESCUELA SECUNDARIA Nº4 SUSANA ESTHER SOBA,Estatal,EL OMBU E/ LAS ARAUCARIAS Y LOS AROMOS S/N  Polvaredas,POLVAREDAS,SALADILLO,APROXIMADA,"-59,50144443","-35,58666105"
38033,Buenos Aires,ANEXO DE ESB Nº1,Estatal,ASCASUBI 218,ALEJANDRO KORN,SAN VICENTE,APROXIMADA,"-58,36730656","-34,98858439"
38034,Buenos Aires,ESC. SECUNDARIA BASICA Nº17,Estatal,ISABEL LA CATOLICA Y BULLRICH 792  VILLA AMELIA,ALEJANDRO KORN,SAN VICENTE,APROXIMADA,"-58,381539","-34,95763785"
38035,Buenos Aires,ANEXO Nº1 DE ESB Nº12,Estatal,BUENOS AIRES 1310  LOS NARANJOS,ALEJANDRO KORN,SAN VICENTE,APROXIMADA,"-58,3804191","-34,99797151"
38038,Buenos Aires,ESCUELA NACIONAL DR. ERNESTO SABATO,Estatal,LOBERIA 760,TANDIL,TANDIL,APROXIMADA,"-59,12483242","-37,33862003"
38045,Buenos Aires,ANEXO Nº1 DE ESCUELA SECUNDARIA Nº74,Estatal,CAMINO LOS ORTIZ S/N  LOS ORTIZ,LOS ORTIZ,GENERAL PUEYRREDON,APROXIMADA,"-57,72279142","-37,99996761"
38046,Buenos Aires,COLEGIO CARALUDME,Privado,RUTA 88 ESQ. 37,BATAN,GENERAL PUEYRREDON,APROXIMADA,"-57,71435169","-38,00831062"
38050,Buenos Aires,ESCUELA SECUNDARIA Nº8,Estatal,MEDALLA MILAGROSA Y BRANDSEN S/N  LA DOLLY,CORONEL BRANDSEN,BRANDSEN,APROXIMADA,"-58,22366598","-35,16328367"
38052,Buenos Aires,INSTITUTO MARIA P. DE VERDIER,Privado,SARMIENTO 150,INDIO RICO,CORONEL PRINGLES,APROXIMADA,"-60,86561997","-38,30519625"
38063,Buenos Aires,ESCUELA SECUNDARIA Nº2,Estatal,GRAL.RODRIGUEZ E/ MATHEU Y LUJAN 264  BARRIO SAN J. DE TAL,LOS CARDALES,EXALTACION DE LA CRUZ,APROXIMADA,"-58,98469201","-34,32691396"
38066,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº6 CHACABUCO,Estatal,RIVADAVIA 17337,MORON,MORON,APROXIMADA,"-58,60818903","-34,64777907"
38078,Buenos Aires,ESC. SECUNDARIA BASICA Nº27,Estatal,SOLARI 3475,MORON,MORON,APROXIMADA,"-58,63126626","-34,68238911"
38080,Buenos Aires,INSTITUTO NUESTRA SEÑORA DE LORETO,Privado,URQUIZA Y GUALEGUAY 430,EL PALOMAR,MORON,APROXIMADA,"-58,59339847","-34,60776675"
38088,Buenos Aires,INSTITUTO SANTA INES,Privado,LEANDRO N.ALEM 372,SAN ISIDRO,SAN ISIDRO,APROXIMADA,"-58,50896047","-34,47114509"
38089,Buenos Aires,ESCUELA SECUNDARIA Nº5 BARTOLOME MITRE,Estatal,EZPELETA E/PRINGLES Y DIAG. SALTA 1360,MARTINEZ,SAN ISIDRO,APROXIMADA,"-58,52122723","-34,4902354"
38090,Buenos Aires,INSTITUTO EDUCACIONAL FATIMA,Privado,JUAN JOSE PASO 556,MARTINEZ,SAN ISIDRO,APROXIMADA,"-58,4937092","-34,48828474"
38091,Buenos Aires,COLEGIO SAN CARLOS,Privado,LIBERTAD 34,ACASSUSO,SAN ISIDRO,APROXIMADA,"-58,50509894","-34,484079"
38092,Buenos Aires,ESCUELA SECUNDARIA Nº11 DE VILLA ADELINA,Estatal,EL RESERO E/ POTOSI Y MORENO 165,VILLA ADELINA,SAN ISIDRO,APROXIMADA,"-58,53256813","-34,51394345"
38093,Buenos Aires,COLEGIO LEONARDO DA VINCI,Privado,BERNARDO DE IRIGOYEN 696,BOULOGNE SUR MER,SAN ISIDRO,APROXIMADA,"-58,57402007","-34,50358511"
38112,Buenos Aires,COLEGIO SANTA CRUZ,Privado,ESCALADA ESQ. URUGUAY 3680,VICTORIA,SAN FERNANDO,APROXIMADA,"-58,52385697","-34,4499291"
38121,Buenos Aires,ESCUELA SECUNDARIA Nº20 ALMIRANTE GUILLERMO BROWN,Estatal,MITRE E/ COLON Y CONESSA 364,QUILMES,QUILMES,APROXIMADA,"-58,25698823","-34,71712038"
38122,Buenos Aires,INSTITUTO NTRA.SRA.DE GUADALUPE,Privado,SAN MARTIN Y SAAVEDRA S/N,QUILMES,QUILMES,APROXIMADA,"-58,26334844","-34,71725543"
38123,Buenos Aires,INSTITUTO MANUEL BELGRANO,Privado,RIVADAVIA 459,QUILMES,QUILMES,APROXIMADA,"-58,25233905","-34,71980589"
38141,Buenos Aires,COLEGIO SAGRADO CORAZON DE JESUS,Privado,LEANDRO N. ALEM 7226,MARTIN CORONADO,TRES DE FEBRERO,APROXIMADA,"-58,59434053","-34,58452959"
38143,Buenos Aires,ESC. SECUNDARIA BASICA Nº13,Estatal,PTO.ARGENTINO E/ ESPORA Y BERLIN 2208,REMEDIOS DE ESCALADA,TRES DE FEBRERO,APROXIMADA,"-58,61561056","-34,57276018"
38144,Buenos Aires,ESC. SECUNDARIA BASICA Nº24,Estatal,IGUAZU Y TUCUMAN 10494,CHURRUCA,TRES DE FEBRERO,APROXIMADA,"-58,6199236","-34,55933436"
38146,Buenos Aires,ESC. SECUNDARIA BASICA Nº14,Estatal,PRIMERA JUNTA 10512  EL LIBERTADOR,EL LIBERTADOR,TRES DE FEBRERO,APROXIMADA,"-58,61786066","-34,55608347"
38147,Buenos Aires,ESC. SECUNDARIA BASICA Nº27,Estatal,WENCESLAO DE TATA E/CURAPALIGUE Y MURI 4930,CASEROS,TRES DE FEBRERO,APROXIMADA,"-58,56616532","-34,6011405"
38150,Buenos Aires,ESCUELA SECUNDARIA Nº4,Estatal,126 ESQ 46,DIQUE 1,ENSENADA,APROXIMADA,"-57,93575351","-34,89554226"
38155,Buenos Aires,ESCUELA SECUNDARIA Nº8,Estatal,26 ESQUINA 172   VILLA SAN CARLOS,VILLA SAN CARLOS,BERISSO,APROXIMADA,"-57,86471153","-34,87352683"
38156,Buenos Aires,ESCUELA SECUNDARIA Nº4,Estatal,126 (29 y 30 ) 2228  EL CARMEN,BARRIO EL CARMEN,BERISSO,APROXIMADA,"-57,89260796","-34,92534855"
38165,Buenos Aires,ESCUELA SECUNDARIA Nº12,Estatal,LINIERS 3225,VALENTIN ALSINA,LANUS,APROXIMADA,"-58,41762907","-34,67280329"
38166,Buenos Aires,INSTITUTO CANBAZYAN,Privado,JEAN JAURES 3111,VALENTIN ALSINA,LANUS,APROXIMADA,"-58,40927839","-34,66980492"
38167,Buenos Aires,MODERNO INSTITUTO SECUNDARIO,Privado,AV.HIPOLITO YRIGOYEN 5302,LANUS OESTE,LANUS,APROXIMADA,"-58,39309809","-34,71590777"
38168,Buenos Aires,INSTITUTO GRUTA NUESTRA SEÑORA DE LOURDES,Privado,GUIDO SPANO 1062,LANUS OESTE,LANUS,APROXIMADA,"-58,40882319","-34,7119545"
38178,Buenos Aires,ESCUELA SECUNDARIA Nº32,Estatal,POSADAS 319,LANUS ESTE,LANUS,APROXIMADA,"-58,35480131","-34,71038886"
38179,Buenos Aires,ESCUELA SECUNDARIA Nº19,Estatal,CANADA 3947  VILLA CARAZA,LANUS OESTE,LANUS,APROXIMADA,"-58,42526037","-34,70491839"
38180,Buenos Aires,ESCUELA SECUNDARIA Nº26,Estatal,CONDARCO Y ARIAS 2332,MONTE CHINGOLO,LANUS,APROXIMADA,"-58,36061023","-34,73404517"
38181,Buenos Aires,INSTITUTO JOSE MANUEL ESTRADA,Privado,PIÑEYRO 411,LANUS OESTE,LANUS,APROXIMADA,"-58,39759378","-34,70654939"
38182,Buenos Aires,INSTITUTO SAN AGUSTIN,Privado,PASTOR FERREYRA 3338,REMEDIOS DE ESCALADA DE SAN MARTIN,LANUS,APROXIMADA,"-58,4017008","-34,72490095"
38183,Buenos Aires,COLEGIO INMACULADA CONCEPCION,Privado,H. YRIGOYEN 4355,LANUS OESTE,LANUS,APROXIMADA,"-58,39197144","-34,70525775"
38192,Buenos Aires,INSTITUTO SAN ANTONIO,Privado,Juramento 5750,CARAPACHAY,VICENTE LOPEZ,APROXIMADA,"-58,53596129","-34,53419513"
38193,Buenos Aires,INSTITUTO TARBUT,Privado,ROSALES E/ BORGES Y ROMA 3019,OLIVOS,VICENTE LOPEZ,APROXIMADA,"-58,48361938","-34,5030908"
38194,Buenos Aires,INSTITUTO TERTZAKIAN,Privado,ARENALES E/ DE LA QUINTANA Y AVELLANE. 1631,FLORIDA,VICENTE LOPEZ,APROXIMADA,"-58,4865089","-34,52399742"
38195,Buenos Aires,ASOCIACION ESCUELAS LINCOLN,Privado,ANDRES FERREYRA 4073,LA LUCILA,VICENTE LOPEZ,APROXIMADA,"-58,48215657","-34,49245328"
38217,Buenos Aires,ESCUELA SECUNDARIA Nº10,Estatal,ROQUE SAENZ PEÑA Y MIGUEL CANE S/N  BARRIO IDEAL,JOSE C PAZ,JOSE C. PAZ,APROXIMADA,"-58,74132333","-34,53301844"
38228,Buenos Aires,ESCUELA MARTIN FIERRO,Privado,AZCUENAGA 5848  TRUJUI,SAN MIGUEL,SAN MIGUEL,APROXIMADA,"-58,73531535","-34,5835618"
38229,Buenos Aires,ESCUELA MODELO DE BELLA VISTA,Privado,SANTA FE 1226,BELLA VISTA,SAN MIGUEL,APROXIMADA,"-58,69063691","-34,55589903"
38238,Buenos Aires,SANTA MARIA DEL TRUJUI,Privado,ISABEL DE LA CATOLICA Y PINZOU S/N  BARRIO TRUJUY,SAN MIGUEL,SAN MIGUEL,APROXIMADA,"-58,74223302","-34,57809402"
38239,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,Estatal,MUNZON E/ SORDEAUX Y MORENO 618,BELLA VISTA,SAN MIGUEL,APROXIMADA,"-58,6943712","-34,56587763"
38240,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,Estatal,ROSETTI E/ ALBERDI Y ASCUENAGA 419,MUÑIZ,SAN MIGUEL,APROXIMADA,"-58,69285248","-34,54357097"
38241,Buenos Aires,ESCUELA SECUNDARIA Nº19,Estatal,AV.GALLARDO Y PRINGLES S/N  EL COLIBRI,SAN MIGUEL,SAN MIGUEL,APROXIMADA,"-58,74028671","-34,5558376"
38242,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,Estatal,JUAN JOSE PASO (E/ MUÑIZ Y SARMIENTO) 3253  BARRIO EL FARO,MUÑIZ,SAN MIGUEL,APROXIMADA,"-58,72177161","-34,5666738"
38244,Buenos Aires,HOGAR ESCUELA EZPELETA,Privado,AVDA. SAN MARTIN 960,BELLA VISTA,SAN MIGUEL,APROXIMADA,"-58,68204919","-34,55784476"
38266,Buenos Aires,ESC. SECUNDARIA BASICA Nº35,Estatal,116 ESQ. 4,BERAZATEGUI OESTE,BERAZATEGUI,APROXIMADA,"-58,24963575","-34,769456"
38267,Buenos Aires,ESCUELA DE EDUCACION SECUNDARIA Nº41,Estatal,24 E/ 131 A Y 132 3147,BERAZATEGUI OESTE,BERAZATEGUI,APROXIMADA,"-58,21969847","-34,7810902"
38268,Buenos Aires,ESCUELA SECUNDARIA Nº20,Estatal,CNO. GRAL. BELGRANO E/213 Y 214 4414  VILLA GIAMBRUNO,CARLOS TOMAS SOURIGUES,BERAZATEGUI,APROXIMADA,"-58,21953387","-34,8038678"
38269,Buenos Aires,INSTITUTO MARIANO MORENO (DIEGP Nº3223),Privado,56 E/148 Y 149 4830,GUILLERMO E HUDSON,BERAZATEGUI,APROXIMADA,"-58,17155698","-34,79891141"
38270,Buenos Aires,MARTIN MIGUEL DE GÜEMES,Privado,153 ESQ. 10 1010,BERAZATEGUI,BERAZATEGUI,APROXIMADA,"-58,20750293","-34,75534041"
38277,Buenos Aires,ESCUELA SECUNDARIA Nº11 ANTONIO BERNI,Estatal,ALBERTO WILLIAMS E/ AV. LA PLATA Y ALM 60,CASEROS,TRES DE FEBRERO,APROXIMADA,"-58,55202328","-34,59371036"
38278,Buenos Aires,ESCUELA SECUNDARIA Nº8 NUESTRA SRA. DE LUJAN,Estatal,URQUIZA ESQ. LISANDRO DE LA TORRE 4417,CASEROS,TRES DE FEBRERO,APROXIMADA,"-58,55803256","-34,60597761"
38286,Buenos Aires,COLEGIO SAN JOSE,Privado,JUAN MANUEL DE ROSAS 1375,PERGAMINO,PERGAMINO,APROXIMADA,"-60,56816428","-33,86804052"
38288,Buenos Aires,ESCUELA SECUNDARIA Nº11,Estatal,GOLONDRINAS E/ CEIBOS Y CALANDRIAS 2842,PERGAMINO,PERGAMINO,APROXIMADA,"-60,59460029","-33,88502196"
38289,Buenos Aires,ESC. SECUNDARIA Nº9,Estatal,AVEN.LUCAS SCULLY E /CHACABUCO Y MAIPU 660,SAN ANDRES DE GILES,SAN ANDRES DE GILES,APROXIMADA,"-59,44153903","-34,438684"
38293,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 BATALLA DE LA V,Estatal,BULNES 844,BARADERO,BARADERO,APROXIMADA,"-59,49825935","-33,80728343"
38307,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1,Estatal,PEDRO NICOLAS ESCRIBANO 352,CHASCOMUS,CHASCOMUS,APROXIMADA,"-58,01629337","-35,56623937"
38309,Buenos Aires,ESCUELA SECUNDARIA Nº4,Estatal,L. DEL SUR E/26 DE JULIO Y ESCRIBANO 527,CHASCOMUS,CHASCOMUS,APROXIMADA,"-58,01415396","-35,56497049"
38317,Buenos Aires,ESCUELA SECUNDARIA Nº3 FLORENTINO AMEGHINO,Estatal,CORTAZAR 1020,CHILLAR,AZUL,APROXIMADA,"-59,98321914","-37,31153497"
38321,Buenos Aires,INSTITUTO SAN FRANCISCO DE ASIS,Privado,GRAL PAZ 221,AZUL,AZUL,APROXIMADA,"-59,8824739","-36,77662542"
38324,Buenos Aires,ESCUELA SECUNDARIA Nº1 REGIMIENTO DE PATRICIOS,Estatal,AVDA. ESPAÑA ESQ. FINOCHIETTO 231,GENERAL BELGRANO,GENERAL BELGRANO,APROXIMADA,"-58,49627063","-35,76259036"
38330,Buenos Aires,ESCUELA GENERAL MANUEL BELGRANO,Privado,CARLOS MARIA DE ALVEAR 1075,ITUZAINGO,ITUZAINGO,APROXIMADA,"-58,67150314","-34,6560314"
38336,Buenos Aires,ESCUELA SECUNDARIA Nº1 ESTEBAN ECHEVERRIA,Estatal,NECOCHEA (ESQ. F.C.G.S.N. SAN MARTIN) 1110,HURLINGHAM,HURLINGHAM,APROXIMADA,"-58,62475839","-34,59060102"
38343,Buenos Aires,ESC. SECUNDARIA BASICA Nº2 GRANADEROS DE SAN MARTIN,Estatal,ALBARIÑOS 1776,HURLINGHAM,HURLINGHAM,APROXIMADA,"-58,64832391","-34,58588351"
38344,Buenos Aires,ESC. SECUNDARIA BASICA Nº6 YAPEYU,Estatal,MUSTONI Y DIAGONAL MAYO S/N,WILLIAM C MORRIS,HURLINGHAM,APROXIMADA,"-58,65226093","-34,57548808"
38345,Buenos Aires,ESCUELA SECUNDARIA Nº5,Estatal,SARGENTO GOMEZ (E/ GÜEMES Y D. DIAZ) 1563,HURLINGHAM,HURLINGHAM,APROXIMADA,"-58,63499499","-34,58597415"
38352,Buenos Aires,INSTITUTO EVANGELICO ARGENTINO,Privado,EL PLUMERILLO 1492,GRAND BOURG,MALVINAS ARGENTINAS,APROXIMADA,"-58,72705341","-34,48671373"
38355,Buenos Aires,ESC. SECUNDARIA BASICA Nº35,Estatal,LUIS VERNET Y USPALLATA 1275,GRAND BOURG,MALVINAS ARGENTINAS,APROXIMADA,"-58,72966076","-34,48530779"
38356,Buenos Aires,ESCUELA SECUNDARIA Nº30,Estatal,CAPITAN GIACHIINO 1020  LA CABAÑA,PABLO NOGUES,MALVINAS ARGENTINAS,APROXIMADA,"-58,68960582","-34,47148553"
38371,Buenos Aires,INSTITUTO NTRA.SRA.DEL ROSARIO,Privado,LAVALLE 2791,OLAVARRIA,OLAVARRIA,APROXIMADA,"-60,32513084","-36,89098305"
38373,Buenos Aires,ESCUELA AGRARIA Nº1,Estatal,AUTOPISTA L. FORTABAT CUARTEL 7 7000,OLAVARRIA,OLAVARRIA,APROXIMADA,"-60,28976381","-36,9265417"
38384,Buenos Aires,ESCUELA SECUNDARIA Nº3,Estatal,7 Y 36 624  SECCION QUINTAS,NAVARRO,NAVARRO,APROXIMADA,"-59,2824542","-34,99974418"
38386,Buenos Aires,ESCUELA SECUNDARIA Nº1,Estatal,BELGRANO Y ROJAS S/N,SAN MIGUEL DEL MONTE,MONTE,APROXIMADA,"-58,79996988","-35,43780808"
38395,Buenos Aires,ESCUELA SECUNDARIA Nº2 JUAN JOSE BERNAL TORRES,Estatal,AVELLANEDA (ESQ. M. GÜEMES) S/N,BENITO JUAREZ,BENITO JUAREZ,APROXIMADA,"-59,79508896","-37,67154819"
38401,Buenos Aires,ESCUELA SECUNDARIA Nº1 FERNANDO FEDER,Estatal,Calle 13 y esquina calle 2 42,LIMA,ZARATE,APROXIMADA,"-59,19494164","-34,04248878"
38407,Buenos Aires,ESCUELA SECUNDARIA Nº1,Estatal,ITALIA 338,GENERAL ALVEAR,GENERAL ALVEAR,APROXIMADA,"-60,01831616","-36,01960638"
38410,Buenos Aires,ESCUELA SECUNDARIA Nº1 MANUEL BELGRANO,Estatal,PUEYRREDON (ESQ. RECONQUISTA) 68,CHACABUCO,CHACABUCO,APROXIMADA,"-60,46999054","-34,64131605"
38414,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1,Estatal,AVELLANEDA 460,CORONEL SUAREZ,CORONEL SUAREZ,APROXIMADA,"-61,9254955","-37,45383659"
38415,Buenos Aires,ESCUELA SECUNDARIA Nº4 DR. JULIO CESAR LOVECCHIO,Estatal,AVELLANEDA ESQ. PALACIO 426,CORONEL SUAREZ,CORONEL SUAREZ,APROXIMADA,"-61,92502872","-37,45391544"
38417,Buenos Aires,ESCUELA SECUNDARIA Nº5,Estatal,13 Y 64,CORONEL PRINGLES,CORONEL PRINGLES,APROXIMADA,"-61,36831003","-37,96724388"
38418,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 FORTÍN DE LAS M,Estatal,42 Y 25 1205,COLON,COLON,APROXIMADA,"-61,09832141","-33,88530049"
38419,Buenos Aires,ESC. LA FLIA.AGRICOLA COLONIA EL PINCEN,Privado,BELGRANO Y SAN MARTIN S/N,SALAZAR,DAIREAUX,APROXIMADA,"-62,19878786","-36,30545652"
38421,Buenos Aires,ESCUELA SECUNDARIA Nº5 LUIS FEDERICO LELOIR,Estatal,DORREGO 269,CARLOS CASARES,CARLOS CASARES,APROXIMADA,"-61,36001516","-35,62086697"
38428,Buenos Aires,ESCUELA SECUNDARIA Nº5 ALMIRANTE GULLERMO BROWN,Estatal,ESTRADA 1225,PERGAMINO,PERGAMINO,APROXIMADA,"-60,58061962","-33,8989887"
38431,Buenos Aires,COLEGIO MARIA AUXILIADORA,Privado,AVDA. SAVIO E/ SAN JOSE Y BENITES 554,SAN NICOLAS DE LOS ARROYOS,SAN NICOLAS,APROXIMADA,"-60,2080328","-33,34547613"
38432,Buenos Aires,INSTITUTO DR. NICOLAS AVELLANEDA,Privado,COLECTORA ESTE E/ CHACABUCO E ITUZAING 1440,INGENIERO MASCHWITZ,ESCOBAR,APROXIMADA,"-58,74231064","-34,390627"
